0.211,-0.738,0.707
0.215,-0.73,0.711
0.215,-0.727,0.703
0.215,-0.734,0.707
0.227,-0.73,0.707
0.238,-0.73,0.695
0.23,-0.73,0.688
0.219,-0.719,0.688
0.215,-0.727,0.695
0.211,-0.727,0.695
0.215,-0.723,0.699
0.223,-0.711,0.703
0.223,-0.707,0.707
0.234,-0.703,0.707
0.242,-0.703,0.707
0.242,-0.703,0.703
0.234,-0.707,0.695
0.234,-0.711,0.703
0.238,-0.715,0.699
0.242,-0.723,0.691
0.242,-0.723,0.695
0.234,-0.719,0.695
0.223,-0.723,0.703
0.215,-0.719,0.703
0.215,-0.715,0.703
0.211,-0.711,0.707
0.215,-0.711,0.707
0.215,-0.711,0.711
0.211,-0.723,0.711
0.207,-0.727,0.703
0.207,-0.727,0.695
0.207,-0.73,0.688
0.211,-0.734,0.684
0.207,-0.738,0.676
0.195,-0.738,0.672
0.203,-0.738,0.676
0.207,-0.734,0.664
0.211,-0.73,0.656
0.211,-0.723,0.656
0.211,-0.719,0.656
0.211,-0.723,0.656
0.195,-0.727,0.66
0.18,-0.723,0.66
0.164,-0.727,0.66
0.152,-0.715,0.656
0.148,-0.707,0.66
0.145,-0.703,0.664
0.133,-0.707,0.66
0.121,-0.707,0.668
0.102,-0.723,0.676
0.086,-0.742,0.684
0.07,-0.758,0.688
0.055,-0.766,0.695
0.023,-0.77,0.703
-0.004,-0.766,0.711
-0.027,-0.773,0.715
-0.047,-0.789,0.719
-0.047,-0.816,0.719
-0.043,-0.84,0.715
-0.035,-0.859,0.707
-0.02,-0.871,0.699
-0.004,-0.863,0.688
0.02,-0.84,0.68
0.035,-0.816,0.672
0.047,-0.805,0.668
0.051,-0.793,0.656
0.055,-0.777,0.641
0.047,-0.766,0.625
0.043,-0.75,0.617
0.031,-0.742,0.605
0.023,-0.734,0.594
0.012,-0.73,0.574
0.0,-0.723,0.566
-0.02,-0.711,0.559
-0.035,-0.711,0.555
-0.051,-0.707,0.566
-0.055,-0.699,0.578
-0.063,-0.688,0.594
-0.07,-0.684,0.613
-0.09,-0.707,0.645
-0.105,-0.801,0.676
-0.098,-0.941,0.699
-0.039,-1.02,0.703
0.059,-0.957,0.742
0.16,-0.84,0.809
0.211,-0.777,0.844
0.188,-0.777,0.859
0.105,-0.852,0.871
0.027,-0.945,0.863
-0.004,-0.992,0.859
0.027,-0.98,0.84
0.086,-0.957,0.809
0.125,-0.93,0.777
0.129,-0.902,0.754
0.125,-0.871,0.734
0.121,-0.84,0.723
0.129,-0.797,0.723
0.137,-0.766,0.711
0.141,-0.734,0.711
0.141,-0.684,0.707
0.145,-0.637,0.703
0.148,-0.598,0.711
0.152,-0.563,0.715
0.152,-0.547,0.723
0.152,-0.539,0.727
0.152,-0.551,0.723
0.152,-0.578,0.719
0.16,-0.586,0.719
0.168,-0.582,0.723
0.18,-0.563,0.738
0.203,-0.563,0.75
0.23,-0.57,0.77
0.246,-0.586,0.785
0.262,-0.59,0.805
0.273,-0.594,0.816
0.273,-0.598,0.824
0.266,-0.598,0.832
0.258,-0.609,0.84
0.258,-0.625,0.852
0.262,-0.625,0.852
0.277,-0.613,0.848
0.285,-0.594,0.832
0.293,-0.578,0.824
0.289,-0.574,0.809
0.293,-0.578,0.809
0.285,-0.59,0.801
0.277,-0.594,0.793
0.277,-0.598,0.789
0.289,-0.582,0.785
0.305,-0.57,0.793
0.328,-0.555,0.809
0.344,-0.539,0.816
0.34,-0.547,0.805
0.328,-0.551,0.805
0.301,-0.555,0.785
0.297,-0.574,0.773
0.293,-0.586,0.758
0.293,-0.605,0.738
0.293,-0.625,0.727
0.289,-0.641,0.727
0.277,-0.66,0.719
0.262,-0.68,0.719
0.242,-0.727,0.715
0.211,-0.797,0.715
0.172,-0.879,0.719
0.129,-0.953,0.719
0.102,-0.973,0.711
0.094,-0.934,0.695
0.117,-0.844,0.68
0.164,-0.746,0.66
0.203,-0.68,0.645
0.227,-0.656,0.617
0.215,-0.676,0.594
0.18,-0.719,0.582
0.129,-0.754,0.574
0.07,-0.789,0.574
0.02,-0.813,0.574
-0.023,-0.832,0.582
-0.047,-0.84,0.59
-0.063,-0.844,0.609
-0.059,-0.84,0.625
-0.051,-0.836,0.645
-0.043,-0.844,0.66
-0.02,-0.863,0.672
0.008,-0.883,0.676
0.031,-0.883,0.672
0.043,-0.875,0.664
