x_acc,y_acc,z_acc
0.184,-0.906,0.414
0.176,-0.91,0.426
0.184,-0.914,0.441
0.191,-0.91,0.441
0.191,-0.902,0.441
0.195,-0.898,0.449
0.195,-0.891,0.453
0.199,-0.887,0.457
0.203,-0.891,0.457
0.211,-0.887,0.465
0.207,-0.887,0.465
0.207,-0.883,0.469
0.211,-0.883,0.469
0.211,-0.883,0.469
0.215,-0.875,0.473
0.215,-0.871,0.473
0.215,-0.867,0.473
0.207,-0.863,0.477
0.203,-0.867,0.465
0.211,-0.875,0.449
0.211,-0.879,0.441
0.215,-0.887,0.438
0.215,-0.891,0.438
0.215,-0.887,0.438
0.199,-0.887,0.438
0.191,-0.879,0.445
0.188,-0.871,0.445
0.184,-0.875,0.441
0.184,-0.863,0.438
0.168,-0.855,0.434
0.16,-0.852,0.434
0.148,-0.848,0.438
0.137,-0.863,0.438
0.125,-0.871,0.438
0.121,-0.879,0.438
0.117,-0.887,0.441
0.117,-0.898,0.438
0.117,-0.906,0.434
0.129,-0.91,0.426
0.141,-0.922,0.418
0.16,-0.934,0.406
0.172,-0.945,0.402
0.18,-0.949,0.402
0.191,-0.953,0.402
0.199,-0.945,0.41
0.207,-0.949,0.414
0.207,-0.945,0.41
0.191,-0.953,0.41
0.176,-0.961,0.41
0.176,-0.957,0.418
0.18,-0.949,0.41
0.176,-0.941,0.391
0.191,-0.941,0.398
0.195,-0.93,0.387
0.191,-0.922,0.383
0.184,-0.914,0.379
0.164,-0.914,0.375
0.148,-0.91,0.371
0.137,-0.91,0.367
0.125,-0.914,0.363
0.125,-0.918,0.359
0.125,-0.922,0.355
0.137,-0.922,0.355
0.145,-0.922,0.359
0.148,-0.922,0.355
0.141,-0.926,0.359
0.129,-0.934,0.355
0.117,-0.938,0.355
0.102,-0.945,0.34
0.09,-0.949,0.332
0.086,-0.961,0.328
0.082,-0.973,0.32
0.082,-0.984,0.324
0.082,-0.996,0.324
0.09,-0.996,0.324
0.102,-1.008,0.324
0.098,-1.02,0.32
0.086,-1.031,0.305
0.078,-1.043,0.297
0.078,-1.047,0.289
0.09,-1.051,0.289
0.098,-1.055,0.285
0.109,-1.059,0.289
0.113,-1.063,0.285
0.117,-1.074,0.27
0.102,-1.09,0.238
0.086,-1.109,0.223
0.09,-1.102,0.227
0.125,-1.059,0.258
0.156,-1.008,0.289
0.188,-0.973,0.328
0.219,-0.938,0.367
0.242,-0.906,0.414
0.25,-0.867,0.473
0.242,-0.832,0.527
0.227,-0.809,0.57
0.203,-0.816,0.59
0.191,-0.84,0.586
0.188,-0.871,0.574
0.18,-0.895,0.547
0.184,-0.91,0.527
0.188,-0.918,0.52
0.219,-0.918,0.52
0.234,-0.922,0.516
0.242,-0.926,0.516
0.23,-0.934,0.516
0.203,-0.938,0.512
0.18,-0.934,0.508
0.176,-0.926,0.496
0.18,-0.91,0.488
0.18,-0.895,0.477
0.188,-0.887,0.457
0.188,-0.867,0.445
0.188,-0.852,0.43
0.172,-0.836,0.426
0.16,-0.84,0.414
0.148,-0.828,0.406
0.145,-0.824,0.406
0.133,-0.809,0.41
0.137,-0.793,0.406
0.141,-0.789,0.406
0.141,-0.797,0.402
0.145,-0.805,0.402
0.148,-0.824,0.398
0.152,-0.844,0.398
0.156,-0.859,0.398
0.156,-0.871,0.406
0.164,-0.895,0.414
0.164,-0.918,0.418
0.16,-0.938,0.418
0.156,-0.949,0.418
0.164,-0.949,0.426
0.176,-0.945,0.43
0.184,-0.938,0.434
0.184,-0.938,0.426
0.18,-0.934,0.41
0.188,-0.938,0.395
0.199,-0.934,0.375
0.207,-0.922,0.375
0.215,-0.918,0.375
0.223,-0.918,0.379
0.227,-0.91,0.387
0.227,-0.902,0.395
0.23,-0.887,0.41
0.234,-0.887,0.414
0.227,-0.883,0.418
0.223,-0.895,0.41
0.223,-0.906,0.402
0.227,-0.914,0.387
0.234,-0.918,0.383
0.238,-0.934,0.371
0.234,-0.934,0.359
0.242,-0.934,0.359
0.23,-0.934,0.344
0.219,-0.93,0.324
0.191,-0.938,0.293
0.145,-0.949,0.242
0.086,-0.961,0.219
0.063,-0.941,0.246
0.059,-0.918,0.32
0.059,-0.895,0.414
0.059,-0.852,0.52
0.055,-0.816,0.625
0.035,-0.805,0.684
0.008,-0.82,0.684
-0.02,-0.859,0.629
-0.023,-0.906,0.539
-0.004,-0.941,0.449
0.02,-0.969,0.398
0.055,-0.969,0.391
0.078,-0.965,0.414
0.09,-0.973,0.434
0.102,-0.984,0.445
