x_acc,y_acc,z_acc
0.023,-0.637,0.848
0.02,-0.641,0.855
0.023,-0.652,0.859
0.02,-0.668,0.859
0.008,-0.66,0.855
-0.004,-0.629,0.867
-0.008,-0.605,0.867
0.0,-0.609,0.859
0.012,-0.621,0.844
0.016,-0.617,0.828
0.012,-0.594,0.813
0.023,-0.578,0.816
0.039,-0.566,0.813
0.043,-0.566,0.82
0.043,-0.563,0.832
0.039,-0.551,0.844
0.039,-0.539,0.863
0.047,-0.531,0.883
0.043,-0.531,0.895
0.043,-0.531,0.895
0.039,-0.531,0.898
0.031,-0.535,0.898
0.031,-0.543,0.895
0.043,-0.559,0.879
0.051,-0.566,0.875
0.055,-0.566,0.871
0.055,-0.566,0.875
0.055,-0.566,0.879
0.043,-0.57,0.883
0.035,-0.57,0.891
0.027,-0.582,0.898
0.031,-0.578,0.902
0.035,-0.582,0.902
0.047,-0.586,0.891
0.055,-0.594,0.879
0.059,-0.598,0.867
0.063,-0.605,0.863
0.063,-0.617,0.855
0.063,-0.629,0.852
0.059,-0.633,0.848
0.051,-0.629,0.852
0.039,-0.625,0.855
0.039,-0.617,0.859
0.031,-0.609,0.867
0.023,-0.613,0.863
0.023,-0.621,0.859
0.016,-0.629,0.855
0.012,-0.633,0.852
0.008,-0.621,0.855
0.012,-0.609,0.852
0.012,-0.598,0.852
0.0,-0.59,0.848
-0.012,-0.594,0.836
-0.016,-0.605,0.836
-0.02,-0.613,0.832
-0.027,-0.609,0.824
-0.031,-0.609,0.824
-0.039,-0.605,0.813
-0.055,-0.609,0.797
-0.063,-0.613,0.809
-0.078,-0.609,0.813
-0.078,-0.621,0.82
-0.078,-0.629,0.82
-0.086,-0.637,0.828
-0.078,-0.637,0.836
-0.078,-0.645,0.848
-0.074,-0.652,0.855
-0.07,-0.664,0.859
-0.063,-0.672,0.855
-0.059,-0.676,0.844
-0.059,-0.688,0.828
-0.055,-0.699,0.805
-0.047,-0.703,0.781
-0.039,-0.699,0.766
-0.031,-0.691,0.754
-0.039,-0.688,0.758
-0.039,-0.676,0.758
-0.047,-0.66,0.758
-0.055,-0.648,0.762
-0.063,-0.637,0.758
-0.07,-0.625,0.754
-0.07,-0.605,0.754
-0.078,-0.598,0.758
-0.078,-0.582,0.758
-0.082,-0.59,0.758
-0.09,-0.594,0.754
-0.086,-0.598,0.75
-0.09,-0.598,0.754
-0.086,-0.594,0.758
-0.078,-0.594,0.773
-0.066,-0.609,0.801
-0.051,-0.648,0.813
-0.043,-0.688,0.816
-0.039,-0.703,0.816
-0.039,-0.699,0.82
-0.031,-0.688,0.824
-0.012,-0.68,0.824
0.008,-0.695,0.832
0.031,-0.742,0.832
0.039,-0.801,0.84
0.043,-0.844,0.84
0.027,-0.859,0.859
-0.004,-0.832,0.895
-0.043,-0.793,0.93
-0.082,-0.762,0.957
-0.113,-0.734,0.965
-0.125,-0.719,0.961
-0.117,-0.727,0.961
-0.098,-0.734,0.957
-0.086,-0.73,0.965
-0.09,-0.703,0.98
-0.098,-0.684,1.039
-0.121,-0.707,1.137
-0.113,-0.832,1.16
-0.047,-0.957,1.055
0.063,-0.891,0.98
0.102,-0.656,0.996
0.07,-0.414,1.031
0.039,-0.254,1.023
0.031,-0.18,0.992
0.055,-0.172,0.945
0.102,-0.215,0.934
0.152,-0.301,0.934
0.188,-0.383,0.938
0.176,-0.414,0.93
0.129,-0.402,0.957
0.066,-0.371,0.996
0.008,-0.348,1.039
-0.023,-0.344,1.055
-0.02,-0.375,1.047
0.0,-0.41,1.023
0.008,-0.43,0.977
0.0,-0.41,0.949
-0.012,-0.387,0.93
-0.012,-0.375,0.91
0.0,-0.395,0.875
0.023,-0.43,0.84
0.051,-0.477,0.805
0.055,-0.508,0.773
0.066,-0.512,0.762
0.074,-0.496,0.758
0.082,-0.484,0.758
0.09,-0.488,0.758
0.09,-0.488,0.75
0.09,-0.484,0.75
0.086,-0.48,0.742
0.082,-0.488,0.742
0.082,-0.496,0.738
0.078,-0.512,0.734
0.074,-0.535,0.727
0.074,-0.563,0.719
0.07,-0.57,0.719
0.063,-0.582,0.723
0.059,-0.598,0.734
0.055,-0.609,0.727
0.051,-0.602,0.723
0.055,-0.586,0.73
0.066,-0.57,0.746
0.09,-0.578,0.77
0.105,-0.621,0.793
0.105,-0.668,0.805
0.121,-0.711,0.836
0.133,-0.738,0.855
0.152,-0.75,0.871
0.172,-0.75,0.891
0.195,-0.738,0.91
0.207,-0.73,0.922
0.195,-0.711,0.949
0.188,-0.711,1.055
0.184,-0.82,1.172
0.125,-1.031,1.156
-0.035,-1.148,1.066
-0.207,-0.992,1.078
-0.27,-0.688,1.129
-0.238,-0.398,1.129
-0.172,-0.266,1.09
-0.117,-0.297,1.059
-0.102,-0.461,1.055
-0.113,-0.684,1.02
-0.129,-0.867,0.949
-0.137,-0.883,0.918
-0.133,-0.734,0.949
-0.105,-0.547,1.004
-0.074,-0.414,1.031
-0.07,-0.379,1.008
-0.07,-0.41,0.941
-0.063,-0.441,0.859
-0.043,-0.426,0.793
-0.031,-0.383,0.75
-0.02,-0.359,0.711
-0.004,-0.363,0.695
0.012,-0.406,0.664
0.02,-0.461,0.633
0.02,-0.504,0.613
0.008,-0.496,0.617
-0.027,-0.465,0.637
-0.066,-0.426,0.664
-0.098,-0.414,0.688
-0.105,-0.438,0.699
-0.094,-0.484,0.707
-0.066,-0.531,0.711
-0.043,-0.555,0.715
-0.035,-0.555,0.734
-0.039,-0.547,0.762
-0.051,-0.547,0.777
-0.059,-0.555,0.781
-0.066,-0.559,0.785
-0.07,-0.566,0.781
-0.078,-0.582,0.773
-0.094,-0.605,0.777
-0.098,-0.648,0.793
-0.082,-0.691,0.828
-0.063,-0.715,0.863
-0.039,-0.727,0.906
-0.023,-0.715,0.953
-0.02,-0.688,1.0
-0.023,-0.656,1.027
-0.031,-0.645,1.051
