x_acc,y_acc,z_acc
-0.074,-0.633,0.824
-0.082,-0.633,0.836
-0.086,-0.633,0.848
-0.09,-0.625,0.852
-0.094,-0.613,0.855
-0.094,-0.605,0.859
-0.094,-0.609,0.863
-0.094,-0.609,0.871
-0.086,-0.609,0.879
-0.09,-0.605,0.883
-0.086,-0.602,0.875
-0.086,-0.602,0.867
-0.082,-0.598,0.859
-0.074,-0.602,0.855
-0.074,-0.609,0.855
-0.063,-0.617,0.848
-0.051,-0.617,0.836
-0.063,-0.617,0.813
-0.063,-0.621,0.797
-0.07,-0.621,0.789
-0.07,-0.629,0.801
-0.07,-0.637,0.813
-0.07,-0.633,0.832
-0.066,-0.617,0.848
-0.066,-0.605,0.863
-0.07,-0.594,0.863
-0.07,-0.59,0.867
-0.074,-0.586,0.879
-0.074,-0.578,0.883
-0.074,-0.578,0.883
-0.074,-0.578,0.887
-0.07,-0.582,0.887
-0.063,-0.582,0.891
-0.051,-0.59,0.891
-0.043,-0.586,0.891
-0.043,-0.582,0.887
-0.043,-0.582,0.875
-0.047,-0.582,0.863
-0.055,-0.59,0.855
-0.059,-0.605,0.852
-0.059,-0.609,0.855
-0.063,-0.621,0.855
-0.055,-0.617,0.855
-0.051,-0.625,0.848
-0.051,-0.629,0.844
-0.055,-0.633,0.813
-0.051,-0.629,0.797
-0.063,-0.625,0.781
-0.066,-0.633,0.785
-0.063,-0.648,0.805
-0.055,-0.645,0.82
-0.055,-0.625,0.844
-0.059,-0.613,0.852
-0.051,-0.598,0.867
-0.047,-0.594,0.875
-0.047,-0.582,0.875
-0.055,-0.57,0.879
-0.063,-0.566,0.879
-0.066,-0.57,0.879
-0.059,-0.566,0.883
-0.051,-0.57,0.891
-0.051,-0.566,0.891
-0.047,-0.566,0.895
-0.051,-0.566,0.895
-0.047,-0.566,0.883
-0.051,-0.57,0.879
-0.051,-0.582,0.867
-0.066,-0.582,0.859
-0.059,-0.59,0.875
-0.055,-0.59,0.863
-0.055,-0.598,0.855
-0.063,-0.609,0.848
-0.063,-0.621,0.836
-0.059,-0.629,0.828
-0.059,-0.637,0.82
-0.051,-0.641,0.816
-0.043,-0.648,0.813
-0.059,-0.652,0.805
-0.078,-0.637,0.805
-0.07,-0.609,0.813
-0.059,-0.605,0.816
-0.051,-0.617,0.82
-0.043,-0.617,0.832
-0.023,-0.605,0.836
0.0,-0.59,0.852
0.012,-0.59,0.855
0.023,-0.582,0.859
0.027,-0.559,0.859
0.027,-0.535,0.867
0.02,-0.516,0.879
0.016,-0.5,0.895
0.004,-0.496,0.914
-0.012,-0.512,0.93
-0.031,-0.531,0.93
-0.051,-0.551,0.934
-0.063,-0.57,0.934
-0.07,-0.59,0.93
-0.066,-0.613,0.926
-0.055,-0.629,0.91
-0.047,-0.641,0.887
-0.039,-0.652,0.867
-0.027,-0.672,0.848
-0.023,-0.691,0.816
-0.02,-0.707,0.789
-0.012,-0.719,0.766
0.0,-0.723,0.754
0.0,-0.723,0.746
-0.004,-0.723,0.738
-0.004,-0.723,0.73
-0.004,-0.727,0.723
-0.008,-0.719,0.719
-0.016,-0.711,0.711
-0.027,-0.703,0.699
-0.051,-0.699,0.688
-0.074,-0.707,0.676
-0.09,-0.715,0.676
-0.102,-0.727,0.68
-0.109,-0.742,0.691
