x_acc,y_acc,z_acc
0.012,-0.738,0.672
0.027,-0.723,0.672
0.051,-0.734,0.672
0.07,-0.754,0.676
0.086,-0.777,0.672
0.105,-0.789,0.66
0.117,-0.801,0.656
0.121,-0.809,0.656
0.129,-0.809,0.66
0.133,-0.793,0.672
0.133,-0.789,0.676
0.125,-0.797,0.68
0.121,-0.801,0.68
0.117,-0.797,0.676
0.109,-0.797,0.664
0.105,-0.801,0.652
0.098,-0.797,0.645
0.105,-0.801,0.645
0.109,-0.797,0.645
0.113,-0.789,0.641
0.117,-0.777,0.641
0.117,-0.766,0.637
0.117,-0.77,0.637
0.113,-0.766,0.625
0.109,-0.766,0.617
0.102,-0.77,0.613
0.094,-0.773,0.609
0.094,-0.773,0.605
0.094,-0.777,0.605
0.094,-0.781,0.605
0.094,-0.785,0.605
0.102,-0.793,0.605
0.102,-0.793,0.59
0.109,-0.793,0.578
0.109,-0.797,0.574
0.109,-0.797,0.57
0.113,-0.797,0.563
0.098,-0.809,0.566
0.09,-0.816,0.57
0.078,-0.824,0.57
0.074,-0.836,0.578
0.07,-0.855,0.586
0.074,-0.871,0.594
0.086,-0.875,0.594
0.094,-0.871,0.594
0.094,-0.871,0.59
0.098,-0.855,0.586
0.098,-0.844,0.586
0.09,-0.832,0.594
0.086,-0.832,0.605
0.078,-0.84,0.617
0.074,-0.844,0.621
0.074,-0.844,0.629
0.078,-0.844,0.641
0.086,-0.832,0.648
0.098,-0.824,0.656
0.113,-0.832,0.668
0.121,-0.852,0.68
0.129,-0.867,0.703
0.129,-0.875,0.719
0.121,-0.879,0.746
0.121,-0.863,0.785
0.109,-0.875,0.824
0.07,-0.883,0.848
0.039,-0.883,0.879
0.012,-0.871,0.906
0.0,-0.844,0.91
0.012,-0.797,0.906
0.023,-0.746,0.883
0.047,-0.68,0.859
0.078,-0.625,0.824
0.102,-0.594,0.777
0.121,-0.582,0.742
0.121,-0.586,0.707
0.109,-0.598,0.68
0.086,-0.617,0.672
0.063,-0.648,0.668
0.039,-0.684,0.676
0.012,-0.727,0.684
-0.008,-0.742,0.695
-0.031,-0.746,0.703
-0.055,-0.746,0.707
-0.066,-0.734,0.711
-0.07,-0.727,0.715
-0.063,-0.73,0.723
-0.047,-0.734,0.734
-0.027,-0.738,0.746
-0.008,-0.742,0.754
0.004,-0.738,0.754
0.012,-0.734,0.75
0.016,-0.715,0.742
0.023,-0.699,0.746
0.02,-0.699,0.734
0.016,-0.695,0.723
0.02,-0.695,0.715
0.012,-0.699,0.703
0.004,-0.707,0.695
-0.008,-0.715,0.688
-0.004,-0.723,0.684
-0.008,-0.727,0.68
0.0,-0.727,0.68
0.012,-0.719,0.672
0.02,-0.711,0.676
0.031,-0.707,0.68
0.035,-0.711,0.68
0.031,-0.719,0.68
0.02,-0.734,0.688
0.008,-0.762,0.691
0.0,-0.789,0.688
-0.008,-0.813,0.684
-0.012,-0.816,0.672
-0.012,-0.805,0.652
-0.012,-0.781,0.637
0.0,-0.758,0.625
0.012,-0.727,0.621
0.016,-0.719,0.613
0.016,-0.723,0.605
0.023,-0.734,0.605
0.023,-0.742,0.59
