x_acc,y_acc,z_acc
0.152,-0.703,0.73
0.152,-0.703,0.723
0.152,-0.703,0.73
0.152,-0.703,0.727
0.152,-0.699,0.727
0.141,-0.691,0.727
0.148,-0.695,0.734
0.152,-0.695,0.73
0.148,-0.695,0.73
0.152,-0.695,0.738
0.148,-0.695,0.734
0.145,-0.699,0.734
0.148,-0.699,0.734
0.148,-0.699,0.734
0.145,-0.695,0.738
0.148,-0.691,0.742
0.152,-0.695,0.738
0.152,-0.695,0.742
0.148,-0.699,0.746
0.148,-0.695,0.742
0.148,-0.699,0.738
0.156,-0.691,0.738
0.152,-0.695,0.734
0.152,-0.695,0.734
0.152,-0.699,0.734
0.148,-0.703,0.727
0.137,-0.703,0.73
0.145,-0.695,0.727
0.148,-0.691,0.738
0.148,-0.691,0.742
0.141,-0.703,0.746
0.145,-0.703,0.75
0.141,-0.695,0.746
0.145,-0.684,0.738
0.148,-0.684,0.742
0.148,-0.684,0.742
0.145,-0.695,0.738
0.145,-0.699,0.734
0.148,-0.691,0.734
0.148,-0.695,0.734
0.148,-0.699,0.734
0.148,-0.699,0.73
0.148,-0.695,0.738
0.141,-0.699,0.742
0.145,-0.695,0.738
0.148,-0.688,0.738
0.145,-0.691,0.738
0.145,-0.695,0.734
0.141,-0.688,0.742
0.141,-0.691,0.742
0.145,-0.684,0.75
0.145,-0.684,0.75
0.145,-0.691,0.742
0.145,-0.691,0.75
0.141,-0.691,0.746
0.133,-0.688,0.742
0.137,-0.688,0.746
0.145,-0.691,0.742
0.148,-0.691,0.742
0.145,-0.691,0.738
0.141,-0.691,0.742
0.137,-0.695,0.742
0.145,-0.691,0.738
0.145,-0.691,0.738
0.145,-0.695,0.734
0.141,-0.691,0.738
0.141,-0.691,0.746
0.137,-0.695,0.75
0.137,-0.691,0.754
0.141,-0.688,0.754
0.145,-0.688,0.75
0.148,-0.688,0.75
0.148,-0.684,0.754
0.148,-0.684,0.746
0.145,-0.684,0.742
0.141,-0.691,0.738
0.145,-0.688,0.742
0.148,-0.691,0.742
0.145,-0.695,0.742
0.133,-0.703,0.738
0.133,-0.699,0.742
0.137,-0.691,0.75
0.137,-0.695,0.754
0.137,-0.699,0.75
0.137,-0.703,0.75
0.137,-0.707,0.75
0.137,-0.699,0.746
0.137,-0.691,0.742
0.141,-0.688,0.738
0.137,-0.695,0.727
0.133,-0.711,0.723
0.125,-0.711,0.723
0.121,-0.711,0.723
0.121,-0.715,0.727
0.125,-0.707,0.73
0.125,-0.703,0.73
0.121,-0.703,0.738
0.113,-0.707,0.73
0.113,-0.711,0.723
0.105,-0.719,0.723
0.113,-0.723,0.723
0.113,-0.719,0.727
0.117,-0.711,0.723
0.117,-0.707,0.738
0.117,-0.703,0.742
0.109,-0.703,0.738
0.113,-0.707,0.738
0.109,-0.707,0.734
0.113,-0.707,0.738
0.121,-0.707,0.738
0.121,-0.707,0.73
0.121,-0.703,0.727
0.121,-0.695,0.73
0.121,-0.695,0.73
0.113,-0.699,0.73
0.113,-0.703,0.727
0.117,-0.703,0.73
0.113,-0.703,0.734
0.113,-0.703,0.73
0.117,-0.707,0.734
0.117,-0.711,0.73
0.117,-0.711,0.73
0.117,-0.707,0.734
0.117,-0.707,0.73
0.113,-0.703,0.73
0.109,-0.703,0.734
0.109,-0.707,0.73
0.113,-0.707,0.73
0.117,-0.707,0.73
0.113,-0.719,0.727
0.113,-0.711,0.73
0.113,-0.719,0.73
0.113,-0.719,0.727
0.117,-0.715,0.727
0.117,-0.711,0.723
0.117,-0.715,0.723
0.109,-0.719,0.727
0.113,-0.719,0.723
0.113,-0.719,0.723
0.113,-0.715,0.719
0.109,-0.715,0.727
0.105,-0.715,0.723
0.105,-0.715,0.723
0.098,-0.719,0.727
0.098,-0.715,0.723
0.102,-0.715,0.73
0.105,-0.719,0.73
0.109,-0.719,0.727
0.105,-0.719,0.727
0.102,-0.719,0.727
0.109,-0.711,0.723
0.109,-0.707,0.723
0.109,-0.707,0.723
0.105,-0.719,0.723
0.102,-0.715,0.719
0.098,-0.711,0.719
0.102,-0.711,0.727
0.102,-0.707,0.727
0.098,-0.719,0.723
0.102,-0.719,0.727
0.105,-0.715,0.723
0.098,-0.719,0.723
0.105,-0.719,0.723
0.102,-0.715,0.719
0.102,-0.719,0.723
0.102,-0.719,0.723
0.102,-0.715,0.719
0.105,-0.711,0.719
0.098,-0.715,0.723
0.098,-0.719,0.723
0.102,-0.715,0.723
0.102,-0.711,0.719
0.094,-0.719,0.723
0.098,-0.715,0.73
0.102,-0.711,0.73
0.098,-0.715,0.73
0.109,-0.719,0.727
0.109,-0.715,0.723
0.109,-0.719,0.727
0.105,-0.711,0.719
0.102,-0.715,0.719
0.113,-0.711,0.715
0.117,-0.707,0.715
0.117,-0.703,0.715
0.105,-0.707,0.719
0.102,-0.707,0.727
0.105,-0.703,0.734
0.105,-0.707,0.75
0.102,-0.723,0.75
0.09,-0.73,0.746
0.086,-0.727,0.75
0.09,-0.711,0.742
0.09,-0.707,0.727
0.094,-0.719,0.723
0.098,-0.715,0.719
0.098,-0.711,0.715
0.102,-0.711,0.715
0.117,-0.707,0.715
0.121,-0.707,0.715
0.121,-0.711,0.719
0.121,-0.711,0.719
0.121,-0.707,0.719
0.121,-0.707,0.723
0.125,-0.703,0.734
0.121,-0.703,0.73
0.113,-0.699,0.734
0.125,-0.703,0.734
0.125,-0.703,0.738
0.125,-0.711,0.746
0.125,-0.711,0.746
0.137,-0.711,0.738
0.137,-0.711,0.742
0.129,-0.727,0.742
0.121,-0.734,0.734
0.125,-0.73,0.727
0.121,-0.715,0.727
0.121,-0.707,0.719
0.129,-0.715,0.715
0.141,-0.715,0.715
0.148,-0.711,0.711
0.148,-0.707,0.711
0.148,-0.703,0.715
0.145,-0.703,0.723
0.152,-0.707,0.719
0.148,-0.711,0.723
0.148,-0.707,0.73
0.141,-0.707,0.73
0.133,-0.699,0.727
0.125,-0.703,0.727
0.117,-0.703,0.723
0.113,-0.699,0.719
0.105,-0.688,0.719
0.113,-0.68,0.719
0.117,-0.676,0.719
0.117,-0.672,0.727
0.117,-0.672,0.73
0.117,-0.672,0.734
0.105,-0.672,0.742
0.102,-0.668,0.746
0.098,-0.668,0.746
0.105,-0.672,0.754
0.102,-0.684,0.75
0.109,-0.695,0.75
0.113,-0.703,0.754
0.117,-0.719,0.75
0.125,-0.734,0.742
0.137,-0.738,0.734
0.137,-0.754,0.727
0.137,-0.758,0.715
0.129,-0.758,0.711
0.125,-0.762,0.699
0.121,-0.762,0.691
0.117,-0.77,0.688
0.113,-0.773,0.688
0.105,-0.77,0.684
0.086,-0.754,0.68
0.078,-0.754,0.688
0.074,-0.754,0.684
0.074,-0.766,0.684
0.082,-0.773,0.68
0.086,-0.781,0.68
0.09,-0.789,0.68
0.09,-0.785,0.676
0.098,-0.773,0.672
0.102,-0.762,0.668
0.109,-0.746,0.672
0.113,-0.742,0.668
0.113,-0.734,0.664
0.113,-0.727,0.672
0.109,-0.727,0.668
0.105,-0.723,0.664
0.098,-0.723,0.676
0.09,-0.719,0.676
0.082,-0.723,0.684
0.086,-0.719,0.688
0.086,-0.73,0.688
0.086,-0.734,0.684
0.082,-0.742,0.688
0.086,-0.746,0.684
0.078,-0.75,0.691
0.074,-0.754,0.699
0.074,-0.758,0.695
0.074,-0.758,0.699
0.074,-0.746,0.703
0.082,-0.727,0.715
0.086,-0.711,0.723
0.082,-0.711,0.738
0.074,-0.719,0.746
0.066,-0.73,0.75
0.059,-0.738,0.754
0.039,-0.738,0.75
0.023,-0.75,0.738
0.008,-0.766,0.742
0.008,-0.789,0.75
0.016,-0.82,0.762
0.023,-0.852,0.777
0.035,-0.875,0.813
0.051,-0.875,0.84
0.078,-0.859,0.852
0.094,-0.84,0.871
0.105,-0.82,0.887
0.121,-0.813,0.895
0.148,-0.805,0.914
0.164,-0.805,0.93
0.16,-0.777,0.938
0.145,-0.727,0.938
0.152,-0.684,0.922
0.164,-0.645,0.883
0.176,-0.621,0.844
0.18,-0.605,0.793
0.184,-0.598,0.742
0.191,-0.586,0.699
0.203,-0.574,0.656
0.207,-0.57,0.629
0.207,-0.586,0.617
0.199,-0.613,0.621
0.191,-0.648,0.629
0.188,-0.652,0.645
0.184,-0.656,0.668
0.191,-0.656,0.684
0.195,-0.676,0.695
