x_acc,y_acc,z_acc
0.004,-0.637,0.82
0.0,-0.637,0.828
0.008,-0.637,0.824
0.016,-0.629,0.824
0.016,-0.625,0.824
0.016,-0.621,0.82
0.02,-0.625,0.82
0.02,-0.625,0.82
0.012,-0.621,0.82
0.012,-0.617,0.816
0.0,-0.621,0.809
-0.004,-0.617,0.805
-0.008,-0.609,0.801
-0.008,-0.613,0.801
-0.016,-0.621,0.813
-0.023,-0.625,0.824
-0.031,-0.633,0.824
-0.031,-0.637,0.824
-0.031,-0.637,0.824
-0.031,-0.633,0.828
-0.031,-0.633,0.84
-0.035,-0.629,0.844
-0.039,-0.621,0.844
-0.051,-0.629,0.844
-0.059,-0.633,0.844
-0.066,-0.645,0.848
-0.074,-0.648,0.844
-0.074,-0.652,0.84
-0.086,-0.668,0.832
-0.094,-0.688,0.824
-0.086,-0.68,0.828
-0.082,-0.684,0.824
-0.074,-0.691,0.813
-0.059,-0.68,0.809
-0.047,-0.672,0.805
-0.027,-0.664,0.801
-0.02,-0.66,0.781
-0.016,-0.668,0.766
-0.02,-0.676,0.758
-0.02,-0.68,0.754
-0.023,-0.684,0.75
-0.023,-0.684,0.754
-0.027,-0.68,0.75
-0.035,-0.684,0.746
-0.055,-0.691,0.742
-0.059,-0.699,0.746
-0.074,-0.703,0.742
-0.082,-0.703,0.734
-0.082,-0.707,0.738
-0.082,-0.723,0.738
-0.078,-0.723,0.738
-0.07,-0.73,0.742
-0.063,-0.73,0.742
-0.059,-0.734,0.738
-0.059,-0.734,0.734
-0.047,-0.734,0.727
-0.043,-0.73,0.719
-0.043,-0.727,0.719
-0.047,-0.738,0.719
-0.047,-0.742,0.719
-0.047,-0.742,0.719
-0.043,-0.738,0.715
-0.039,-0.73,0.715
-0.035,-0.727,0.719
-0.027,-0.719,0.723
-0.02,-0.719,0.73
-0.016,-0.719,0.73
-0.008,-0.715,0.723
0.0,-0.707,0.727
0.0,-0.699,0.73
0.004,-0.703,0.73
0.004,-0.703,0.734
-0.008,-0.719,0.738
-0.016,-0.754,0.746
-0.004,-0.793,0.727
0.02,-0.781,0.711
0.039,-0.754,0.719
0.059,-0.77,0.727
0.09,-0.809,0.719
0.141,-0.801,0.703
0.172,-0.742,0.719
0.164,-0.68,0.754
0.145,-0.652,0.785
0.125,-0.672,0.813
0.117,-0.711,0.824
0.117,-0.727,0.832
0.133,-0.715,0.832
0.141,-0.699,0.84
0.141,-0.684,0.836
0.133,-0.684,0.82
0.117,-0.676,0.789
0.117,-0.672,0.762
0.117,-0.672,0.734
0.117,-0.664,0.723
0.117,-0.648,0.719
0.129,-0.641,0.727
0.133,-0.637,0.734
0.133,-0.637,0.746
0.141,-0.633,0.766
0.141,-0.633,0.781
0.152,-0.637,0.793
0.152,-0.648,0.809
0.152,-0.664,0.816
0.152,-0.68,0.816
