x_acc,y_acc,z_acc
-0.031,-0.738,0.676
-0.008,-0.719,0.676
0.004,-0.711,0.68
0.008,-0.707,0.68
0.016,-0.703,0.688
0.012,-0.699,0.688
0.012,-0.699,0.699
0.0,-0.703,0.707
0.004,-0.707,0.715
0.0,-0.711,0.719
0.012,-0.695,0.723
0.016,-0.676,0.734
0.02,-0.664,0.742
0.016,-0.668,0.746
0.02,-0.688,0.75
0.023,-0.695,0.754
0.023,-0.711,0.766
0.008,-0.719,0.781
-0.004,-0.711,0.805
-0.008,-0.695,0.813
-0.02,-0.695,0.801
-0.012,-0.699,0.801
-0.016,-0.703,0.789
-0.023,-0.707,0.77
-0.027,-0.699,0.758
-0.023,-0.691,0.746
-0.027,-0.68,0.734
-0.031,-0.672,0.723
-0.035,-0.656,0.707
-0.047,-0.645,0.691
-0.063,-0.641,0.676
-0.074,-0.637,0.672
-0.078,-0.648,0.68
-0.074,-0.676,0.691
-0.063,-0.723,0.699
-0.051,-0.77,0.707
-0.039,-0.805,0.715
-0.039,-0.809,0.719
-0.039,-0.789,0.723
-0.055,-0.781,0.715
-0.07,-0.773,0.715
-0.074,-0.781,0.715
-0.082,-0.805,0.715
-0.094,-0.828,0.715
-0.098,-0.84,0.715
-0.105,-0.844,0.707
-0.125,-0.848,0.691
-0.137,-0.836,0.684
-0.145,-0.805,0.68
-0.145,-0.77,0.676
-0.141,-0.734,0.672
-0.129,-0.703,0.672
-0.125,-0.684,0.672
-0.121,-0.676,0.664
-0.125,-0.668,0.676
-0.133,-0.672,0.68
-0.137,-0.676,0.688
-0.148,-0.68,0.695
-0.16,-0.691,0.711
-0.18,-0.707,0.723
-0.188,-0.723,0.723
-0.199,-0.75,0.707
-0.207,-0.785,0.68
-0.219,-0.82,0.641
-0.23,-0.836,0.617
-0.23,-0.836,0.617
-0.219,-0.82,0.621
-0.199,-0.809,0.629
-0.188,-0.809,0.641
-0.18,-0.789,0.668
-0.184,-0.758,0.688
-0.172,-0.746,0.711
-0.164,-0.723,0.719
-0.152,-0.715,0.719
-0.16,-0.719,0.719
-0.156,-0.727,0.719
-0.16,-0.734,0.711
-0.16,-0.727,0.715
-0.16,-0.719,0.719
-0.168,-0.719,0.719
-0.164,-0.73,0.711
-0.156,-0.734,0.695
-0.145,-0.73,0.691
-0.141,-0.715,0.688
-0.129,-0.711,0.68
-0.133,-0.723,0.668
-0.141,-0.73,0.668
-0.141,-0.738,0.66
-0.148,-0.734,0.66
-0.168,-0.73,0.664
-0.176,-0.723,0.672
-0.188,-0.715,0.688
-0.195,-0.711,0.703
-0.191,-0.707,0.715
-0.172,-0.707,0.727
-0.164,-0.707,0.727
-0.16,-0.719,0.73
-0.164,-0.742,0.727
-0.176,-0.754,0.715
-0.191,-0.777,0.703
-0.191,-0.805,0.672
-0.172,-0.844,0.672
-0.133,-0.871,0.676
-0.105,-0.875,0.684
-0.086,-0.848,0.707
-0.098,-0.809,0.742
-0.117,-0.793,0.777
-0.125,-0.805,0.816
-0.117,-0.828,0.848
-0.105,-0.848,0.875
-0.094,-0.855,0.887
-0.094,-0.871,0.879
-0.102,-0.895,0.859
-0.105,-0.918,0.836
-0.109,-0.918,0.809
-0.109,-0.914,0.785
-0.105,-0.891,0.781
-0.094,-0.859,0.785
-0.082,-0.832,0.781
-0.078,-0.801,0.793
-0.078,-0.773,0.801
-0.055,-0.742,0.805
-0.035,-0.695,0.785
-0.008,-0.637,0.773
0.016,-0.59,0.766
0.047,-0.551,0.758
0.078,-0.523,0.754
0.102,-0.52,0.75
0.113,-0.535,0.746
0.133,-0.555,0.734
0.145,-0.559,0.727
0.156,-0.566,0.719
0.164,-0.566,0.707
0.164,-0.582,0.707
0.156,-0.594,0.699
0.16,-0.613,0.695
0.156,-0.629,0.688
0.156,-0.629,0.684
0.152,-0.621,0.68
0.152,-0.609,0.688
0.156,-0.605,0.695
0.156,-0.621,0.688
0.148,-0.633,0.684
0.137,-0.641,0.676
0.133,-0.637,0.676
0.125,-0.652,0.676
0.125,-0.668,0.68
0.133,-0.68,0.68
0.125,-0.695,0.68
0.125,-0.699,0.676
0.121,-0.707,0.672
0.113,-0.723,0.668
0.094,-0.738,0.656
0.09,-0.75,0.648
0.09,-0.762,0.637
0.09,-0.766,0.633
0.09,-0.758,0.633
0.09,-0.746,0.629
0.082,-0.734,0.633
0.074,-0.719,0.633
0.082,-0.719,0.637
0.09,-0.719,0.648
0.094,-0.719,0.66
0.098,-0.723,0.672
0.098,-0.734,0.68
0.094,-0.734,0.68
0.09,-0.746,0.68
0.094,-0.766,0.668
