x_acc,y_acc,z_acc
0.195,-0.875,0.496
0.199,-0.875,0.488
0.199,-0.871,0.484
0.203,-0.867,0.477
0.207,-0.867,0.473
0.203,-0.875,0.48
0.199,-0.871,0.477
0.199,-0.871,0.477
0.195,-0.875,0.48
0.191,-0.871,0.48
0.195,-0.867,0.484
0.188,-0.875,0.477
0.188,-0.875,0.473
0.191,-0.875,0.473
0.195,-0.871,0.48
0.195,-0.871,0.477
0.203,-0.867,0.48
0.203,-0.863,0.477
0.195,-0.855,0.469
0.199,-0.852,0.465
0.211,-0.848,0.461
0.219,-0.84,0.449
0.223,-0.832,0.453
0.234,-0.828,0.461
0.246,-0.82,0.461
0.262,-0.82,0.465
0.273,-0.828,0.469
0.285,-0.844,0.473
0.301,-0.859,0.477
0.309,-0.879,0.477
0.316,-0.898,0.473
0.32,-0.906,0.469
0.316,-0.914,0.465
0.32,-0.918,0.453
0.324,-0.922,0.441
0.32,-0.918,0.426
0.324,-0.918,0.418
0.332,-0.918,0.402
0.332,-0.934,0.398
0.328,-0.945,0.383
0.316,-0.957,0.359
0.309,-0.961,0.352
0.309,-0.945,0.348
0.313,-0.926,0.344
0.324,-0.902,0.348
0.328,-0.891,0.348
0.328,-0.891,0.344
0.324,-0.895,0.336
0.332,-0.906,0.344
0.332,-0.895,0.352
0.328,-0.883,0.359
0.32,-0.863,0.375
0.313,-0.848,0.387
0.313,-0.828,0.398
0.313,-0.828,0.406
0.309,-0.824,0.418
0.309,-0.828,0.43
0.305,-0.82,0.438
0.309,-0.805,0.453
0.301,-0.789,0.469
0.297,-0.777,0.473
0.289,-0.766,0.477
0.293,-0.754,0.492
0.293,-0.738,0.5
0.285,-0.73,0.508
0.281,-0.727,0.523
0.281,-0.734,0.531
0.273,-0.742,0.543
0.258,-0.797,0.563
0.227,-0.883,0.582
0.16,-1.023,0.605
0.082,-1.125,0.625
0.063,-1.098,0.66
0.117,-0.984,0.719
0.188,-0.918,0.773
0.215,-0.945,0.805
0.199,-1.027,0.809
0.168,-1.09,0.793
0.141,-1.078,0.793
0.121,-1.016,0.793
0.094,-0.953,0.777
0.07,-0.91,0.754
0.047,-0.867,0.738
0.027,-0.816,0.727
0.004,-0.777,0.711
-0.016,-0.75,0.691
-0.035,-0.719,0.668
-0.035,-0.699,0.656
-0.031,-0.688,0.648
-0.023,-0.688,0.641
-0.023,-0.707,0.637
-0.02,-0.727,0.633
-0.02,-0.734,0.621
-0.02,-0.746,0.617
-0.008,-0.75,0.613
0.0,-0.75,0.605
0.012,-0.75,0.598
0.004,-0.754,0.578
0.016,-0.766,0.578
0.02,-0.785,0.563
0.02,-0.809,0.559
0.02,-0.828,0.547
0.023,-0.832,0.543
0.02,-0.836,0.539
0.02,-0.84,0.531
0.016,-0.844,0.516
0.008,-0.848,0.512
0.004,-0.855,0.508
0.008,-0.855,0.5
0.012,-0.867,0.496
0.008,-0.883,0.488
0.008,-0.895,0.473
0.0,-0.902,0.465
-0.008,-0.906,0.461
-0.012,-0.902,0.453
-0.012,-0.906,0.445
-0.012,-0.91,0.438
-0.008,-0.91,0.434
-0.012,-0.91,0.43
-0.008,-0.906,0.422
-0.004,-0.898,0.418
-0.012,-0.887,0.414
-0.02,-0.887,0.41
-0.023,-0.891,0.402
-0.027,-0.887,0.398
-0.023,-0.883,0.406
-0.02,-0.883,0.414
-0.016,-0.883,0.418
-0.004,-0.879,0.418
0.0,-0.883,0.418
0.004,-0.898,0.426
0.016,-0.91,0.43
0.023,-0.922,0.43
0.043,-0.953,0.441
0.059,-1.016,0.457
0.078,-1.098,0.48
0.129,-1.172,0.504
0.18,-1.195,0.504
0.203,-1.18,0.523
0.191,-1.141,0.539
0.168,-1.102,0.555
0.168,-1.063,0.566
0.184,-1.02,0.574
0.211,-0.961,0.586
0.238,-0.898,0.613
0.258,-0.863,0.629
0.266,-0.852,0.637
0.25,-0.855,0.633
0.25,-0.863,0.645
0.238,-0.871,0.645
0.211,-0.867,0.637
0.195,-0.836,0.629
0.195,-0.789,0.617
0.203,-0.75,0.617
0.227,-0.738,0.617
0.238,-0.754,0.605
0.25,-0.777,0.59
0.25,-0.797,0.57
0.258,-0.793,0.555
0.258,-0.785,0.551
0.258,-0.766,0.547
0.258,-0.754,0.551
0.258,-0.758,0.543
0.258,-0.758,0.535
0.262,-0.758,0.527
0.273,-0.746,0.516
0.277,-0.73,0.508
0.277,-0.715,0.496
0.277,-0.707,0.492
0.273,-0.711,0.48
0.262,-0.727,0.465
0.262,-0.734,0.449
0.262,-0.73,0.441
0.266,-0.738,0.441
0.27,-0.742,0.445
0.281,-0.727,0.449
0.297,-0.711,0.461
0.293,-0.695,0.469
0.293,-0.684,0.477
0.297,-0.684,0.484
0.289,-0.691,0.492
0.285,-0.707,0.496
0.277,-0.719,0.496
0.281,-0.734,0.492
0.285,-0.742,0.477
0.293,-0.742,0.453
0.301,-0.758,0.465
0.289,-0.824,0.484
0.227,-1.016,0.508
0.063,-1.344,0.484
-0.145,-1.566,0.461
-0.211,-1.402,0.566
-0.094,-1.082,0.664
