0.039,-0.813,0.613
0.047,-0.816,0.613
0.047,-0.816,0.613
0.047,-0.816,0.613
0.051,-0.816,0.613
0.051,-0.82,0.609
0.055,-0.82,0.605
0.059,-0.813,0.598
0.059,-0.813,0.59
0.063,-0.809,0.59
0.063,-0.805,0.586
0.063,-0.805,0.586
0.066,-0.805,0.586
0.066,-0.801,0.586
0.063,-0.805,0.59
0.066,-0.797,0.59
0.066,-0.801,0.598
0.07,-0.801,0.594
0.074,-0.797,0.59
0.07,-0.793,0.582
0.066,-0.797,0.582
0.07,-0.801,0.574
0.066,-0.797,0.57
0.059,-0.805,0.566
0.047,-0.816,0.566
0.043,-0.836,0.574
0.035,-0.852,0.574
0.035,-0.859,0.578
0.031,-0.848,0.582
0.027,-0.816,0.59
0.012,-0.781,0.605
-0.008,-0.754,0.617
-0.027,-0.742,0.633
-0.047,-0.758,0.645
-0.063,-0.789,0.645
-0.074,-0.82,0.645
-0.086,-0.844,0.641
-0.086,-0.871,0.641
-0.086,-0.895,0.629
-0.078,-0.91,0.617
-0.059,-0.918,0.602
-0.043,-0.914,0.582
-0.035,-0.902,0.57
-0.031,-0.891,0.555
-0.031,-0.887,0.535
-0.027,-0.867,0.523
-0.039,-0.852,0.516
-0.027,-0.836,0.516
-0.027,-0.813,0.516
-0.031,-0.805,0.516
-0.035,-0.793,0.512
-0.043,-0.793,0.52
-0.051,-0.793,0.52
-0.059,-0.789,0.527
-0.063,-0.789,0.535
-0.066,-0.793,0.539
-0.063,-0.801,0.547
-0.066,-0.816,0.559
-0.066,-0.824,0.566
-0.066,-0.828,0.574
-0.066,-0.832,0.586
-0.066,-0.836,0.594
-0.066,-0.84,0.602
-0.066,-0.844,0.617
-0.066,-0.855,0.625
-0.063,-0.859,0.633
-0.059,-0.859,0.645
-0.055,-0.863,0.648
-0.059,-0.859,0.66
-0.063,-0.859,0.664
-0.066,-0.863,0.684
-0.074,-0.875,0.691
-0.074,-0.906,0.715
-0.07,-0.973,0.738
-0.039,-1.035,0.73
0.008,-1.07,0.734
0.059,-1.07,0.762
0.078,-1.031,0.785
0.09,-0.98,0.797
0.094,-0.941,0.801
0.094,-0.902,0.801
0.09,-0.855,0.801
0.082,-0.809,0.793
0.078,-0.77,0.766
0.086,-0.734,0.734
0.094,-0.699,0.707
0.102,-0.664,0.676
0.113,-0.629,0.645
0.133,-0.613,0.621
0.145,-0.621,0.613
0.16,-0.656,0.625
0.164,-0.699,0.641
0.164,-0.738,0.66
0.156,-0.77,0.668
0.145,-0.766,0.684
0.125,-0.738,0.691
0.105,-0.699,0.695
0.105,-0.664,0.699
0.109,-0.648,0.707
0.113,-0.656,0.711
0.117,-0.668,0.703
0.117,-0.68,0.691
0.102,-0.688,0.672
0.098,-0.68,0.652
0.09,-0.676,0.625
0.082,-0.68,0.605
0.078,-0.691,0.586
0.07,-0.699,0.566
0.07,-0.699,0.555
0.074,-0.691,0.539
0.074,-0.684,0.535
0.074,-0.672,0.535
0.078,-0.664,0.531
0.086,-0.664,0.527
0.094,-0.66,0.527
0.102,-0.66,0.523
0.105,-0.656,0.527
0.113,-0.648,0.531
0.121,-0.645,0.539
0.129,-0.656,0.555
0.137,-0.664,0.563
0.141,-0.676,0.566
0.148,-0.691,0.582
0.152,-0.707,0.598
0.152,-0.723,0.621
0.16,-0.746,0.641
0.156,-0.758,0.656
0.156,-0.77,0.68
0.156,-0.785,0.715
0.168,-0.801,0.738
0.18,-0.805,0.754
0.195,-0.797,0.762
0.211,-0.781,0.789
0.23,-0.797,0.813
0.238,-0.852,0.824
0.23,-0.93,0.816
0.203,-1.016,0.805
0.172,-1.074,0.793
0.129,-1.113,0.813
0.078,-1.148,0.824
0.012,-1.133,0.801
-0.043,-1.059,0.797
-0.086,-0.926,0.801
-0.102,-0.781,0.809
-0.109,-0.68,0.809
-0.117,-0.633,0.777
-0.137,-0.633,0.742
-0.148,-0.664,0.723
-0.16,-0.703,0.707
-0.168,-0.742,0.711
-0.168,-0.789,0.719
-0.16,-0.82,0.715
-0.145,-0.824,0.703
-0.125,-0.789,0.699
-0.098,-0.727,0.695
-0.082,-0.684,0.68
-0.074,-0.68,0.664
-0.07,-0.691,0.645
-0.055,-0.695,0.625
-0.039,-0.684,0.602
-0.023,-0.664,0.582
-0.027,-0.641,0.566
-0.027,-0.621,0.551
-0.031,-0.617,0.539
