0.055,-0.84,0.609
0.055,-0.836,0.605
0.055,-0.836,0.602
0.055,-0.836,0.602
0.059,-0.844,0.594
0.066,-0.852,0.594
0.063,-0.855,0.59
0.066,-0.848,0.59
0.07,-0.844,0.59
0.07,-0.84,0.594
0.07,-0.844,0.598
0.074,-0.844,0.605
0.078,-0.844,0.609
0.082,-0.84,0.609
0.082,-0.844,0.602
0.086,-0.848,0.586
0.082,-0.871,0.559
0.086,-0.895,0.547
0.094,-0.91,0.543
0.109,-0.914,0.563
0.113,-0.891,0.586
0.125,-0.855,0.605
0.133,-0.793,0.625
0.129,-0.762,0.637
0.125,-0.801,0.645
0.121,-0.801,0.656
0.109,-0.781,0.668
0.109,-0.77,0.68
0.102,-0.766,0.68
0.094,-0.746,0.68
0.082,-0.762,0.668
0.082,-0.758,0.656
0.082,-0.734,0.66
0.078,-0.711,0.668
0.078,-0.684,0.676
0.074,-0.672,0.68
0.063,-0.633,0.691
0.051,-0.625,0.707
0.043,-0.629,0.727
0.035,-0.648,0.742
0.031,-0.664,0.754
0.027,-0.676,0.75
0.023,-0.691,0.734
0.023,-0.719,0.727
0.02,-0.727,0.723
0.004,-0.734,0.723
-0.016,-0.73,0.727
-0.035,-0.742,0.723
-0.051,-0.75,0.723
-0.063,-0.766,0.719
-0.07,-0.773,0.715
-0.07,-0.781,0.703
-0.074,-0.805,0.695
-0.074,-0.816,0.688
-0.07,-0.809,0.684
-0.063,-0.797,0.672
-0.059,-0.781,0.66
-0.059,-0.758,0.652
-0.066,-0.746,0.648
-0.07,-0.734,0.648
-0.07,-0.738,0.645
-0.074,-0.742,0.645
-0.074,-0.75,0.645
-0.074,-0.75,0.645
-0.074,-0.75,0.641
-0.07,-0.746,0.645
-0.074,-0.75,0.645
-0.074,-0.754,0.648
-0.066,-0.75,0.641
-0.07,-0.758,0.629
-0.07,-0.766,0.633
-0.078,-0.77,0.633
-0.086,-0.773,0.633
-0.098,-0.785,0.633
-0.102,-0.781,0.633
-0.105,-0.777,0.637
-0.121,-0.766,0.637
-0.113,-0.758,0.652
-0.113,-0.75,0.656
-0.113,-0.754,0.664
-0.113,-0.754,0.672
-0.117,-0.738,0.684
-0.121,-0.727,0.68
-0.117,-0.727,0.68
-0.113,-0.73,0.688
-0.109,-0.738,0.695
-0.109,-0.746,0.707
-0.105,-0.758,0.723
-0.102,-0.785,0.746
-0.102,-0.801,0.77
-0.098,-0.805,0.797
-0.094,-0.813,0.836
-0.09,-0.836,0.875
-0.082,-0.891,0.898
-0.055,-0.945,0.891
-0.016,-0.949,0.891
0.008,-0.898,0.914
0.008,-0.895,0.941
0.012,-0.945,0.934
0.016,-0.977,0.902
0.031,-0.926,0.875
0.043,-0.824,0.852
0.066,-0.707,0.832
0.082,-0.609,0.801
0.094,-0.523,0.762
0.113,-0.453,0.715
0.137,-0.398,0.676
0.164,-0.391,0.656
0.207,-0.43,0.66
0.254,-0.508,0.672
0.301,-0.598,0.691
0.348,-0.668,0.711
0.379,-0.703,0.734
0.395,-0.707,0.762
0.387,-0.691,0.777
0.359,-0.684,0.801
0.324,-0.695,0.813
0.285,-0.695,0.816
0.262,-0.684,0.813
0.246,-0.664,0.793
0.242,-0.652,0.766
0.246,-0.645,0.73
0.238,-0.648,0.688
0.242,-0.656,0.648
0.234,-0.672,0.621
0.223,-0.672,0.598
0.203,-0.672,0.57
0.203,-0.672,0.57
0.207,-0.672,0.563
0.203,-0.668,0.543
0.211,-0.676,0.539
0.215,-0.684,0.535
0.211,-0.691,0.527
0.211,-0.707,0.52
0.211,-0.727,0.512
0.207,-0.738,0.512
0.195,-0.754,0.512
0.188,-0.762,0.516
0.18,-0.762,0.516
0.172,-0.758,0.512
0.18,-0.75,0.516
0.191,-0.746,0.516
0.211,-0.738,0.523
0.227,-0.742,0.539
0.238,-0.754,0.559
0.234,-0.77,0.578
0.227,-0.785,0.602
0.219,-0.801,0.629
0.219,-0.82,0.652
0.223,-0.844,0.672
0.234,-0.871,0.688
0.242,-0.898,0.695
0.254,-0.914,0.711
0.262,-0.922,0.723
0.254,-0.93,0.727
0.246,-0.934,0.734
0.238,-0.941,0.738
0.227,-0.957,0.754
